-0.153322	0.449493	0.523921
-0.200221	0.443703	0.543903
-0.230687	0.0316754	0.375318
-0.188654	0.349984	0.694029
-0.162705	0.436914	0.673663
-0.125591	-0.455149	0.318147
-0.237571	0.0108344	0.343923
-0.206352	0.181334	0.646134
-0.223149	-0.155737	0.326225
-0.213523	-0.46087	0.391711
-0.157401	0.0500545	0.353409
-0.208355	0.4812	0.560295
-0.183943	0.357296	0.663252
-0.165276	0.509444	0.643463
-0.177948	0.0765291	0.487209
-0.242143	-0.287657	0.327164
-0.224094	-0.060595	0.342121
-0.141465	-0.469758	0.33116
-0.161501	0.439357	0.665421
-0.177752	0.45211	0.559936
-0.140977	0.101168	0.535548
-0.274071	0.227806	0.258344
-0.106662	-0.464253	0.354792
-0.12522	-0.459468	0.331809
-0.159995	0.439954	0.541556
-0.159345	0.242802	0.606819
-0.191607	0.414194	0.686853
-0.167866	0.511056	0.636793
-0.200026	0.364916	0.568487
-0.226483	-0.458993	0.342124
-0.16685	0.425229	0.682577
-0.27555	0.14925	0.191563
-0.0841976	0.108283	0.260148
-0.25437	0.257754	0.424762
-0.190276	0.18548	0.614845
-0.129034	-0.468714	0.359972
-0.140259	-0.468902	0.339699
-0.180243	0.40494	0.704007
-0.227743	-0.456809	0.404807
-0.192262	0.348799	0.681779
-0.177777	0.126783	0.656875
-0.212985	-0.461685	0.33608
-0.230258	-0.463817	0.428204
-0.162339	0.401412	0.647788
-0.195249	0.504978	0.656428
-0.231251	0.184558	0.533007
-0.251705	-0.461653	0.413393
-0.121497	-0.469379	0.34719
-0.206585	0.132372	0.638707
-0.245255	-0.460731	0.381263
-0.159919	0.492986	0.669286
-0.130514	-0.0239568	0.344794
-0.168109	0.474428	0.511754
-0.180257	0.359376	0.662225
-0.224458	-0.434329	0.308067
-0.141217	-0.460719	0.392211
-0.203407	0.440252	0.663214
-0.19841	0.497152	0.538422
-0.20738	0.41258	0.520915
-0.205517	0.438301	0.661865
-0.233025	-0.463666	0.423944
-0.246478	-0.462428	0.354641
-0.132003	-0.202676	0.311506
-0.181852	0.142653	0.0487721
-0.180254	0.515361	0.557636
-0.195444	0.23808	0.646854
-0.167895	0.445739	0.603108
-0.177809	0.220855	0.657827
-0.242867	-0.467715	0.363585
-0.200175	-0.460079	0.383002
-0.208827	-0.465463	0.348418
-0.210153	0.267858	0.244353
-0.212159	-0.467061	0.333742
-0.22654	-0.468611	0.428489
-0.16177	0.430093	0.665584
-0.25173	-0.463986	0.354672
-0.211578	0.49516	0.637044
-0.122579	0.265711	0.247328
-0.215323	-0.461612	0.326845
-0.249741	-0.462591	0.415749
-0.202251	0.443987	0.669851
-0.105248	-0.466725	0.363418
-0.259057	-0.466426	0.368287
-0.105941	0.269438	0.39264
-0.135028	-0.227789	0.326846
-0.260748	-0.466558	0.398304
-0.0855549	0.252911	0.365742
-0.117587	-0.226158	0.302446
-0.165331	0.459561	0.593533
-0.119045	-0.465667	0.42517
-0.185325	0.46839	0.505176
-0.193555	0.0814879	0.168281
-0.173609	0.354069	0.670279
-0.20977	0.257994	0.226944
-0.240381	-0.461344	0.350763
-0.10499	-0.458594	0.367102
-0.156065	0.410874	0.536274
-0.175002	0.111661	0.0175029
-0.117221	-0.273593	0.313921
-0.125643	0.173782	0.106398
-0.223248	0.0517042	0.381602
-0.175822	0.513764	0.625111
-0.210589	0.435357	0.626151
-0.153767	0.473413	0.553159
-0.258988	-0.467291	0.373419
-0.217672	-0.2157	0.321379
-0.207966	-0.460413	0.389597
-0.101644	0.0573822	0.358728
-0.208788	0.486167	0.563008
-0.225956	-0.281926	0.325954
-0.215032	-0.460587	0.367744
-0.18537	0.34514	0.696246
-0.181935	0.312516	0.653556
-0.172572	0.119173	0.0137877
-0.180254	0.0345748	0.364296
-0.208861	0.13152	0.569289
-0.303705	0.153766	0.262977
-0.225866	0.0710352	0.405893
-0.198869	0.0471211	0.329149
-0.109517	-0.466076	0.350945
-0.145219	0.0488141	0.33118
-0.185803	0.509346	0.545937
-0.134615	-0.233306	0.318877
-0.155238	-0.458083	0.377831
-0.158657	-0.46637	0.406933
-0.15263	-0.4575	0.380308
-0.1567	0.122106	0.0517603
-0.173344	0.347804	0.669126
-0.0759104	0.146652	0.21899
-0.183263	0.133157	0.0325286
-0.131577	-0.466069	0.430851
-0.126402	-0.460848	0.323365
-0.130423	-0.458982	0.338608
-0.202771	0.433437	0.53856
-0.15642	0.276464	0.487181
-0.221087	-0.467079	0.404136
-0.192821	0.116292	0.0371993
-0.287011	0.212668	0.268881
-0.240577	-0.305157	0.326524
-0.100398	-0.457132	0.369863
-0.198984	0.436689	0.666826
-0.171277	0.509248	0.647745
-0.158567	-0.462863	0.382129
-0.147133	0.208452	0.130001
-0.223527	0.0842569	0.233093
-0.143975	-0.462523	0.349638
-0.217415	0.26867	0.242693
-0.180254	0.0345748	0.364296
-0.180254	0.0345748	0.364296
-0.140439	-0.468279	0.34578
-0.132793	0.290496	0.358525
-0.25887	-0.461947	0.410757
-0.189462	0.482278	0.683954
-0.225396	-0.423223	0.308013
-0.130164	-0.454889	0.388093
-0.185219	0.459803	0.570013
-0.156702	0.428818	0.66194
-0.155768	0.296965	0.597638
-0.186754	0.337495	0.68328
-0.225027	-0.233993	0.31127
-0.198071	0.277724	0.625698
-0.232684	-0.0783239	0.328573
-0.172437	0.103097	0.63661
-0.15297	0.437675	0.659656
-0.194794	0.426392	0.682934
-0.111118	0.274339	0.388993
-0.180307	0.499914	0.665853
-0.168905	0.395964	0.649845
-0.170436	0.517321	0.598972
-0.245985	-0.128624	0.332687
-0.238342	0.0442505	0.381755
-0.166142	0.398016	0.656421
-0.140159	-0.460028	0.372065
-0.154822	0.104384	0.0866083
-0.23896	0.273342	0.267562
-0.226039	-0.465183	0.429592
-0.21646	0.277936	0.471344
-0.152794	-0.467237	0.377433
-0.180254	0.0345748	0.364296
-0.246487	-0.465834	0.357094
-0.124107	-0.468222	0.327268
-0.143816	0.450514	0.632437
-0.128784	-0.45047	0.329325
-0.179059	0.346858	0.658904
-0.2044	0.452023	0.611551
-0.202482	-0.466374	0.402602
-0.256002	0.222616	0.500919
-0.05433	0.151722	0.389991
-0.119428	0.102315	0.219414
-0.261156	-0.461821	0.408481
-0.233872	-0.45948	0.334642
-0.235296	-0.272587	0.307696
-0.186257	0.396728	0.645615
-0.167565	0.389751	0.680374
-0.236293	-0.441673	0.324736
-0.206133	0.214508	0.632675
-0.172957	0.121286	0.0144149
-0.306034	0.199725	0.302481
-0.246778	-0.227464	0.331204
-0.152344	-0.466695	0.401238
-0.207905	0.14672	0.635902
-0.194409	0.362511	0.686067
-0.317431	0.18308	0.362793
-0.120257	-0.332578	0.324366
-0.147026	-0.465139	0.407792
-0.101491	0.0571837	0.354838
-0.107544	0.0530474	0.340423
-0.186971	0.329189	0.656774
-0.247758	-0.461126	0.363348
-0.134091	-0.458752	0.4019
-0.190558	0.363588	0.69763
-0.269785	-0.467337	0.39876
-0.23373	-0.468673	0.359116
-0.241332	-0.463162	0.416714
-0.144011	-0.461951	0.345882
-0.230429	-0.456676	0.314561
-0.170093	0.386723	0.68844
-0.160312	0.50873	0.63566
-0.155405	0.428611	0.620066
-0.241348	-0.0160354	0.343075
-0.198129	0.270883	0.586058
-0.193228	0.365729	0.678354
-0.153549	0.111657	0.617925
-0.289572	0.0942503	0.282245
-0.198044	0.413214	0.66938
-0.0953488	0.19967	0.214492
-0.208341	0.11426	0.616619
-0.160407	0.43576	0.664718
-0.098718	-0.465516	0.367431
-0.119898	0.272237	0.271169
-0.131096	-0.296869	0.32246
-0.194863	0.191705	0.661138
-0.189517	0.154937	0.563083
-0.20594	0.469888	0.67759
-0.125625	0.0273519	0.344579
-0.157421	0.329956	0.584841
-0.169673	0.121761	0.0268891
-0.228014	-0.437485	0.308131
-0.263822	-0.468688	0.390892
-0.23783	-0.0747994	0.350908
-0.166307	0.398759	0.681328
-0.20763	0.133951	0.635955
-0.218448	-0.46075	0.364121
-0.127657	-0.380688	0.313344
-0.225546	-0.0487194	0.340222
-0.191981	0.172917	0.616982
-0.17528	0.347242	0.664767
-0.240115	-0.465709	0.424181
-0.189751	0.418342	0.691685
-0.197069	-0.467459	0.411768
-0.114593	-0.128298	0.330643
-0.132753	0.0426296	0.336264
-0.211219	0.493022	0.632077
-0.109033	-0.465298	0.350936
-0.230123	-0.0696509	0.331292
-0.125704	-0.470556	0.333055
-0.180254	0.0345748	0.364296
-0.244158	-0.0564681	0.340048
-0.123021	0.0546076	0.38032
-0.126579	-0.467911	0.414518
-0.207936	0.0869966	0.551875
-0.19654	0.134223	0.0439002
-0.174022	0.354657	0.701334
-0.147332	0.0469432	0.339173
-0.216977	-0.466053	0.323416
-0.134052	-0.462889	0.414983
-0.145973	0.463391	0.626048
-0.149298	0.0905529	0.535767
-0.200238	0.510889	0.604936
-0.221134	-0.243383	0.326119
-0.131217	-0.145722	0.332937
-0.202149	0.448256	0.670741
-0.223777	-0.459236	0.374577
-0.131829	-0.442529	0.328902
-0.306827	0.145183	0.282232
-0.141509	-0.461969	0.344887
-0.219365	-0.460643	0.354137
-0.239406	-0.0484301	0.33591
-0.154909	0.132357	0.613021
-0.20217	0.443371	0.67002
-0.107551	-0.466181	0.363211
-0.243108	0.0481854	0.329254
-0.133245	-0.110668	0.335519
-0.310406	0.130101	0.306294
-0.138185	-0.452041	0.328389
-0.215559	0.137877	0.556674
-0.226725	0.0550972	0.383324
-0.168719	0.426115	0.689783
-0.129661	-0.143237	0.335166
-0.207873	0.49931	0.619064
-0.0563116	0.168039	0.395968
-0.17112	0.371011	0.673884
-0.236915	-0.469299	0.346587
-0.200946	0.506936	0.646243
-0.218178	-0.466617	0.39547
-0.120912	-0.463222	0.331841
-0.187813	0.386274	0.657986
-0.163652	0.129719	0.0411239
-0.141738	-0.467605	0.354559
-0.127863	-0.457372	0.401368
-0.182256	0.413952	0.49687
-0.166356	0.398501	0.646297
-0.187863	0.0787884	0.592843
-0.230193	-0.240003	0.334315
-0.264312	-0.467421	0.397085
-0.194374	0.396955	0.654149
-0.236036	-0.462274	0.32964
-0.183358	0.127051	0.657052
-0.132275	0.235835	0.519179
-0.128482	-0.303139	0.32537
-0.164803	0.432786	0.685373
-0.198031	-0.468956	0.403804
-0.26698	0.263886	0.330252
-0.197517	0.403073	0.638821
-0.146526	-0.461774	0.349607
-0.212476	0.29592	0.351443
-0.213771	-0.46895	0.340999
-0.238887	-0.460578	0.370237
-0.157678	0.440219	0.669134
-0.20656	0.410284	0.63779
-0.175315	0.353764	0.702162
-0.159847	0.498392	0.544724
-0.233556	-0.459529	0.323309
-0.239741	-0.0734106	0.330988
-0.153097	0.488582	0.552699
-0.162958	0.188189	0.546056
-0.206377	0.131368	0.573684
-0.245894	-0.120457	0.333253
-0.128745	-0.460058	0.34745
-0.181455	0.414508	0.701418
-0.139139	-0.453121	0.318173
-0.213325	0.428176	0.646762
-0.204803	0.450885	0.668431
-0.155166	0.326303	0.567573
-0.124847	-0.225293	0.334947
-0.179601	0.192378	0.665347
-0.120003	-0.230719	0.331662
-0.230247	-0.469148	0.43051
-0.111579	-0.466456	0.348563
-0.201146	0.435973	0.670554
-0.159116	0.437281	0.664217
-0.13307	-0.190702	0.316195
-0.175549	0.45071	0.696135
-0.239809	-0.0893671	0.348172
-0.125389	-0.00768131	0.35971
-0.151815	0.480977	0.601276
-0.193484	0.392354	0.692223
-0.177632	0.328233	0.604237
-0.261241	0.0595846	0.366367
-0.117462	-0.297028	0.31697
-0.126408	-0.467408	0.432168
-0.159368	-0.46401	0.389645
-0.182783	0.363626	0.662726
-0.131869	-0.104244	0.330214
-0.13267	-0.45772	0.402281
-0.244185	-0.0733036	0.345211
-0.16718	0.387349	0.6827
-0.262733	0.0569522	0.351638
-0.132085	-0.205179	0.328574
-0.126392	-0.305403	0.326868
-0.12958	0.0732822	0.404593
-0.166757	0.0764945	0.236979
-0.232778	-0.0557783	0.333168
-0.146369	0.0930433	0.532492
-0.120508	-0.26411	0.309016
-0.226175	-0.043572	0.340114
-0.1812	0.391719	0.650807
-0.160658	0.266858	0.591488
-0.10895	-0.461253	0.363352
-0.110589	0.030064	0.354261
-0.174075	0.358645	0.66795
-0.132312	-0.451043	0.311847
-0.256469	-0.464015	0.413085
-0.242159	-0.107695	0.326034
-0.205651	-0.468286	0.388426
-0.138054	-0.219655	0.321716
-0.130231	-0.432897	0.308752
-0.165373	0.515247	0.57846
-0.1564	0.161282	0.55414
-0.153527	0.121391	0.598938
-0.204715	0.04793	0.350853
-0.261411	-0.467467	0.390895
-0.191593	0.399989	0.692302
-0.22373	-0.0757292	0.342333
-0.197263	-0.468375	0.403796
-0.251224	-0.46621	0.36341
-0.240044	-0.161441	0.314597
-0.166682	0.401095	0.683814
-0.247264	0.0521326	0.379925
-0.168155	0.367708	0.69419
-0.229243	-0.266115	0.331943
-0.22525	-0.452339	0.332716
-0.237295	-0.460708	0.382972
-0.117662	-0.0254427	0.352592
-0.143619	0.269212	0.491912
-0.178559	0.0762166	0.232796
-0.204171	0.451261	0.669814
-0.161767	0.403927	0.638932
-0.14652	0.0834323	0.194881
-0.107478	0.0562933	0.336808
-0.229988	0.0215693	0.344256
-0.235789	-0.43831	0.325384
-0.168878	0.0685794	0.430513
-0.137368	0.0999736	0.520756
-0.165142	0.155851	0.615777
-0.0990103	-0.458865	0.380779
-0.141011	0.265601	0.238305
-0.172755	0.517498	0.569956
-0.203604	0.118531	0.635649
-0.191864	0.390801	0.687029
-0.15599	0.439569	0.66245
-0.227972	-0.0222229	0.356191
-0.245517	-0.150281	0.327791
-0.197845	0.451033	0.551189
-0.146505	-0.466419	0.362438
-0.128981	-0.469031	0.432539
-0.199235	0.444985	0.60715
-0.250403	0.056323	0.318973
-0.115097	-0.46798	0.36734
-0.0969116	0.184388	0.499294
-0.223928	-0.468375	0.324481
-0.254066	-0.465995	0.412259
-0.244546	-0.155895	0.321034
-0.218932	-0.468791	0.34742
-0.144724	-0.466291	0.379833
-0.119839	0.026061	0.369212
-0.108687	-0.466787	0.355936
-0.135328	-0.466422	0.420863
-0.170698	0.431559	0.694793
-0.165313	0.407636	0.669677
-0.146764	-0.460647	0.385728
-0.223598	-0.12808	0.327733
-0.144713	0.446415	0.651342
-0.236607	-0.392779	0.310126
-0.178967	0.372036	0.658479
-0.120209	-0.245993	0.303935
-0.165488	0.0788608	0.569901
-0.142591	0.0473951	0.334157
-0.222935	-0.466305	0.419545
-0.167628	0.368572	0.685552
-0.135593	-0.240825	0.323121
-0.317702	0.164997	0.395389
-0.238247	-0.280887	0.309997
-0.197924	0.438432	0.665056
-0.116685	-0.0384822	0.349637
-0.186716	0.385584	0.705473
-0.229241	-0.46425	0.430734
-0.167708	0.458996	0.503839
-0.215389	0.453353	0.656056
-0.17622	0.329397	0.654713
-0.20823	0.495748	0.656517
-0.13692	-0.423885	0.312835
-0.153071	0.124079	0.611118
-0.182726	0.166595	0.614335
-0.172998	0.400391	0.554983
-0.13017	-0.458626	0.337465
-0.139516	-0.458149	0.32584
-0.0887015	-0.463993	0.395932
-0.234618	0.0875928	0.45969
-0.176722	0.355408	0.704285
-0.117706	-0.256183	0.30903
-0.182133	0.110464	0.0430492
-0.224819	-0.18707	0.327636
-0.226481	-0.457838	0.374645
-0.152807	0.47866	0.553168
-0.0985337	0.072377	0.28783
-0.230748	-0.466508	0.435858
-0.115378	-0.156186	0.323315
-0.141511	0.114787	0.080195
-0.202735	0.435913	0.663456
-0.16802	0.167301	0.617445
-0.124348	-0.444384	0.314123
-0.170526	0.10834	0.061702
-0.208746	-0.464314	0.348997
-0.158071	0.405629	0.643253
-0.207793	0.0558764	0.374318
-0.233064	0.0321857	0.376028
-0.193881	0.38994	0.668708
-0.237881	-0.0905664	0.34862
-0.185303	0.244982	0.593086
-0.196486	0.0752516	0.239992
-0.149869	-0.466758	0.388314
-0.111324	0.251314	0.480087
-0.114534	-0.103354	0.335413
-0.120238	-0.462745	0.413145
-0.205348	0.452208	0.668422
-0.121979	0.0571852	0.380586
-0.229215	-0.470908	0.32717
-0.185238	0.425927	0.549662
-0.232273	-0.313043	0.328588
-0.167945	0.412135	0.683732
-0.227746	-0.458453	0.370873
-0.206336	0.503804	0.642891
-0.227883	-0.0230302	0.342865
-0.234204	-0.44919	0.327152
-0.105223	-0.459123	0.363353
-0.170632	0.381084	0.666517
-0.307865	0.200525	0.309386
-0.133906	-0.468164	0.412664
-0.11634	-0.010923	0.350024
-0.125913	-0.455704	0.326965
-0.196916	0.401969	0.656487
-0.230624	-0.0783844	0.349812
-0.18466	0.143277	0.574783
-0.193235	0.080903	0.59343
-0.216467	-0.46091	0.334625
-0.194015	0.374262	0.693695
-0.157489	-0.463216	0.398682
-0.177805	0.116577	0.00557047
-0.244438	-0.233091	0.330761
-0.216203	-0.445921	0.316988
-0.122111	0.0212624	0.367632
-0.308956	0.205033	0.375036
-0.19838	0.439363	0.665414
-0.141314	-0.461426	0.327069
-0.206487	-0.456213	0.378247
-0.119402	-0.113588	0.325486
-0.227785	-0.461972	0.419363
-0.242753	-0.466887	0.34968
-0.180254	0.0345748	0.364296
-0.279758	0.218404	0.260259
-0.23179	-0.456342	0.381673
-0.231561	-0.454785	0.388247
-0.232726	-0.132381	0.341212
-0.168061	0.391061	0.67019
-0.108193	0.0651118	0.377279
-0.22794	-0.468539	0.444924
-0.200368	0.270162	0.589334
-0.245874	-0.235633	0.328552
-0.19177	0.387105	0.66409
-0.206476	-0.467027	0.394585
-0.149129	0.0640059	0.393758
-0.163902	0.430865	0.676144
-0.167814	0.124988	0.652095
-0.173082	0.0470915	0.335061
-0.177178	0.327861	0.540712
-0.193858	0.397268	0.69024
-0.112828	-0.461494	0.363151
-0.213958	-0.468332	0.344815
-0.133647	-0.465986	0.424661
-0.213455	-0.46007	0.373939
-0.164634	0.410485	0.668493
-0.148154	0.45463	0.622979
-0.164809	0.431006	0.683601
-0.13424	0.283282	0.389618
-0.222527	0.0241074	0.364628
-0.135039	0.288466	0.293605
-0.152571	0.501446	0.64168
-0.185187	0.321578	0.647742
-0.138025	-0.457962	0.331055
-0.250705	0.0477736	0.376629
-0.194588	0.369056	0.690821
-0.224832	0.0378693	0.376272
-0.13939	0.100421	0.528612
-0.22075	-0.207666	0.314103
-0.153039	0.0572444	0.376239
-0.155313	0.44451	0.666893
-0.194509	0.395579	0.659235
-0.230046	-0.463082	0.319215
-0.217303	-0.466953	0.384585
-0.129582	0.0603039	0.383053
-0.160816	-0.466376	0.403402
-0.131331	-0.455425	0.384789
